"U1","U2","y"
-0.132065631914884,0.0703305276110768,FALSE
0.299563207663596,0.687315315008163,FALSE
-0.530677766539156,-0.44805329432711,TRUE
0.349012234248221,-0.562120778020471,TRUE
-0.557024731766433,0.47448543459177,FALSE
-0.569765125866979,-0.760885453782976,FALSE
0.124511320143938,-0.153034041170031,FALSE
-0.159958535339683,-0.746919593773782,FALSE
0.705646700691432,0.859819104894996,FALSE
-0.711241495795548,0.235287868883461,FALSE
0.675683256238699,0.0931228217668831,TRUE
0.7601308808662,0.0177185065113008,FALSE
0.383207166567445,0.39908348210156,FALSE
0.258927015122026,0.949861186556518,FALSE
-0.183709082193673,-0.403784523252398,FALSE
-0.913845253642648,-0.603969380725175,FALSE
-0.693209731020033,-0.31676151137799,FALSE
-0.605696160811931,-0.835577792488039,FALSE
0.15830977447331,-0.895427281968296,FALSE
0.652668022084981,-0.515581251122057,FALSE
0.622180897276849,0.784675068687648,FALSE
-0.431075141299516,-0.910843044053763,FALSE
0.685630836058408,-0.721544734667987,FALSE
-0.284919157158583,0.726630793418735,FALSE
0.277656179852784,-0.544433374889195,TRUE
0.0626138164661825,-0.0425328980199993,FALSE
-0.247016037348658,0.285110749304295,FALSE
0.0169440843164921,0.460435487795621,FALSE
0.0368464831262827,-0.887856766115874,FALSE
0.409467795863748,0.954716104548424,FALSE
-0.401608577463776,-0.727003270760179,FALSE
-0.394054479897022,0.227913742884994,FALSE
-0.0595476259477437,-0.588312207721174,TRUE
-0.423462661914527,-0.178126377053559,FALSE
0.249979563523084,-0.043515098746866,FALSE
0.755572475958616,0.785663173999637,FALSE
-0.916793098673224,-0.5067711151205,FALSE
0.18456062162295,-0.498895749915391,FALSE
0.854966468177736,0.0385389970615506,FALSE
0.189543998800218,-0.229234009515494,FALSE
0.871413195040077,0.934991132933646,FALSE
0.698603028897196,0.128810245078057,TRUE
0.315314032603055,-0.956391233950853,FALSE
-0.537871292326599,-0.66531703947112,FALSE
0.664452211465687,0.286258737090975,TRUE
0.108088775537908,-0.355852793902159,FALSE
0.711349867749959,-0.368331767152995,FALSE
-0.143050920218229,0.761029277462512,FALSE
0.61391086736694,0.10943676577881,TRUE
-0.705260714516044,0.634607109241188,FALSE
-0.607848713640124,0.691055084113032,FALSE
-0.908198553137481,0.588446765672415,FALSE
0.745965387206525,-0.705528251361102,FALSE
0.994126127101481,-0.304435513913631,FALSE
-0.194535884074867,-0.41946039814502,FALSE
-0.0742485816590488,-0.0537981232628226,FALSE
-0.0499874236993492,0.550991518422961,FALSE
-0.0522913136519492,0.575783600565046,FALSE
0.360786559060216,0.935094813350588,FALSE
-0.832541956100613,-0.598040973301977,FALSE
0.976453276816756,-0.361269074492157,FALSE
0.799398380331695,-0.857422966975719,FALSE
0.488253508228809,0.891815435141325,FALSE
0.461452664341778,-0.67297540884465,FALSE
-0.519811126869172,-0.158348893746734,FALSE
0.322640367317945,0.950257846619934,FALSE
0.80812676390633,0.698355542961508,FALSE
-0.147959111724049,0.855675931554288,FALSE
-0.952465565875173,-0.703777237329632,FALSE
-0.891344983596355,-0.416395001579076,FALSE
0.909438048955053,0.498657428659499,FALSE
-0.254316650796682,-0.602535359095782,TRUE
0.871424861252308,0.319998918101192,FALSE
-0.496759451925755,-0.661972939036787,FALSE
-0.984485168941319,-0.481609687674791,FALSE
0.0820997133851051,-0.850856403354555,FALSE
0.136306506115943,0.270086253993213,FALSE
-0.272217590827495,-0.3939264328219,FALSE
0.519489555619657,-0.0203608321025968,FALSE
0.425286421086639,0.134343766607344,FALSE
-0.861060439608991,-0.630732327699661,FALSE
-0.270840059500188,0.745603014715016,FALSE
-0.145868027582765,0.877731147687882,FALSE
0.109981739893556,-0.952606992796063,FALSE
-0.249801826197654,0.804410603828728,FALSE
0.836568786762655,0.343332149088383,FALSE
0.726657656952739,-0.542130034882575,FALSE
-0.805615723133087,-0.914253999479115,FALSE
0.0918822516687214,0.0252790115773678,FALSE
0.970252538565546,0.441433674190193,FALSE
-0.753573162015527,-0.566938320174813,FALSE
-0.0663357716985047,-0.524383272044361,FALSE
0.542444584425539,0.518996042199433,FALSE
-0.68282539350912,0.789834195747972,FALSE
0.0772497453726828,-0.12330259475857,FALSE
0.154128739144653,-0.862451388966292,FALSE
0.530847299844027,0.145203218795359,FALSE
-0.864357919432223,0.219519286416471,FALSE
-0.877603997010738,-0.759943258948624,FALSE
-0.258568035438657,0.334195216186345,FALSE
-0.611140119843185,-0.225985398050398,TRUE
0.626543462276459,0.411916896235198,FALSE
0.664439592044801,-0.30727328453213,FALSE
0.25486667547375,0.0826547197066247,FALSE
-0.921809232793748,-0.947665547020733,FALSE
0.700467521324754,-0.982427089009434,FALSE
0.850898853503168,-0.0361909875646234,FALSE
0.258805231191218,-0.925467759836465,FALSE
0.660425027832389,-0.694246074650437,FALSE
-0.885949890594929,-0.204337777104229,FALSE
0.397121538408101,0.952666914556175,FALSE
0.301999879535288,-0.538576374296099,TRUE
0.383685587905347,0.0761578888632357,FALSE
0.734012770000845,-0.364859129767865,FALSE
0.66797708068043,0.731652155984193,FALSE
0.810216813348234,0.160106610972434,FALSE
0.588574484456331,0.491324794944376,FALSE
-0.273435820825398,0.477803403977305,FALSE
0.839324592147022,0.734044449869543,FALSE
-0.213819696567953,-0.484145937021822,FALSE
0.761853563599288,-0.079252801835537,FALSE
0.662174821831286,-0.40402793046087,FALSE
-0.796446452382952,0.528421382419765,FALSE
-0.85701267560944,-0.665653967298567,FALSE
0.0605925391428173,-0.080648718867451,FALSE
-0.44334326358512,0.825887174811214,FALSE
0.703779086936265,-0.181909281294793,FALSE
0.630879600998014,-0.121682787779719,TRUE
0.964064221363515,-0.395064267795533,FALSE
0.337418348062783,-0.0963453627191484,FALSE
0.198905635625124,0.906163743697107,FALSE
0.412510134279728,-0.538418777752668,TRUE
0.521170379593968,-0.683281148783863,FALSE
-0.175580484326929,0.271784830372781,FALSE
0.815797317773104,0.515493022277951,FALSE
-0.652545670978725,0.198278310708702,TRUE
0.151103736832738,-0.326355930417776,FALSE
-0.120119304396212,0.134757056832314,FALSE
-0.955930122639984,-0.287753746379167,FALSE
-0.216651121154428,0.885635596234351,FALSE
0.330417648423463,0.406065655406564,FALSE
0.29151967773214,0.839907904155552,FALSE
0.691674747038633,-0.489563770126551,FALSE
-0.672896635718644,0.224817199632525,TRUE
0.238081454765052,0.282438601832837,FALSE
0.874135889112949,0.851802151184529,FALSE
-0.769383904989809,0.485593930818141,FALSE
-0.1731993178837,-0.973049014806747,FALSE
-0.059918793849647,-0.358882308471948,FALSE
0.679775450378656,0.550880144815892,FALSE
0.783302227500826,0.726362495217472,FALSE
-0.769433214329183,-0.131761716678739,FALSE
-0.171311978716403,-0.114543345756829,FALSE
-0.0431367941200733,-0.605747991707176,TRUE
0.392340367194265,0.952316757757217,FALSE
-0.927181601524353,0.389267733320594,FALSE
-0.106549843214452,0.249589200597256,FALSE
0.162794060073793,0.804984729737043,FALSE
-0.697380098048598,-0.0991376405581832,TRUE
0.0275350837036967,0.74311046442017,FALSE
-0.965301568154246,-0.375877750106156,FALSE
-0.124556773342192,-0.415698788128793,FALSE
-0.357146258931607,-0.478446927387267,TRUE
0.76468569599092,0.695927562192082,FALSE
0.110556012950838,-0.780654116999358,FALSE
-0.864670861978084,0.616395658347756,FALSE
-0.0453292238526046,0.128518595825881,FALSE
0.79186595743522,0.0910230977460742,FALSE
-0.297358066309243,-0.157262502703816,FALSE
0.0275004450231791,0.796453763265163,FALSE
-0.478457644581795,0.72872547339648,FALSE
0.0378577024675906,-0.468849659897387,FALSE
0.268404939211905,0.796385901980102,FALSE
0.847154495771974,-0.0536088314838707,FALSE
-0.826557144057006,-0.212500406894833,FALSE
0.0593094672076404,-0.492371507920325,FALSE
0.307904699351639,0.966660117264837,FALSE
-0.841387479100376,0.415721104014665,FALSE
-0.282326385844499,-0.368439161684364,FALSE
-0.786361964419484,0.115820222068578,FALSE
0.723704484757036,0.447096351068467,FALSE
0.285120117478073,-0.689931111875921,FALSE
-0.689151993952692,0.0806033979170024,TRUE
-0.577459394466132,0.935591917019337,FALSE
-0.901897766627371,-0.795978981535882,FALSE
-0.775621336419135,-0.652048163115978,FALSE
0.192472462542355,-0.886908758431673,FALSE
-0.630819811020046,0.0840631700120866,TRUE
-0.595704041421413,0.0428781444206834,TRUE
0.00822300277650356,-0.544108524452895,FALSE
0.858149612788111,-0.527828365564346,FALSE
-0.612609867937863,0.413415196351707,FALSE
-0.864679824095219,-0.57018277887255,FALSE
-0.599443692713976,-0.437440355308354,FALSE
-0.657805736642331,0.278638991992921,TRUE
0.177612343803048,0.184550600126386,FALSE
-0.355119419749826,-0.337334353476763,FALSE
-0.752826111391187,-0.330836431588978,FALSE
-0.994525959715247,0.514640708919615,FALSE
-0.963258763775229,-0.957289483398199,FALSE
-0.171398967504501,-0.663326045032591,TRUE
0.455137211363763,0.990387621801347,FALSE
-0.613460128195584,-0.591100265737623,FALSE
0.427933492697775,-0.288749349769205,FALSE
0.888542205560952,-0.496819341089576,FALSE
-0.975209279451519,-0.268032473046333,FALSE
-0.154941964428872,0.442349196877331,FALSE
0.896260732784867,0.016573432367295,FALSE
0.661300898063928,-0.852031325921416,FALSE
0.87513291882351,0.0334641290828586,FALSE
0.362199902534485,-0.856097419280559,FALSE
0.0811973293311894,0.499778299592435,FALSE
0.524727054871619,-0.113016887567937,FALSE
0.144798671361059,0.457829657476395,FALSE
-0.366366566158831,-0.539074105676264,TRUE
-0.0525376200675964,0.493728650733829,FALSE
0.977725034113973,-0.171351636759937,FALSE
0.819634980522096,-0.42954620718956,FALSE
-0.937496887985617,-0.884683493059129,FALSE
0.350241684354842,0.214340227190405,FALSE
-0.067338049877435,-0.199458371847868,FALSE
-0.0638508829288185,-0.611967626959085,TRUE
-0.81060880376026,0.527040584478527,FALSE
-0.225916413124651,-0.713054872583598,FALSE
0.736743543762714,0.0864015291444957,FALSE
-0.435028506442904,-0.114605549257249,FALSE
-0.910748773254454,-0.942770063877106,FALSE
0.997893510852009,0.422334594652057,FALSE
-0.226892384234816,-0.319069696124643,FALSE
0.984593406319618,-0.0785624794661999,FALSE
-0.826868666801602,0.580569208133966,FALSE
-0.648297069128603,0.717333354521543,FALSE
-0.860171689186245,0.805779400281608,FALSE
0.531767971348017,0.781455796211958,FALSE
-0.502684968989342,0.893570760264993,FALSE
-0.661875853780657,-0.97297935327515,FALSE
-0.102351382374763,0.0564654283225536,FALSE
-0.629766167607158,0.0934260310605168,TRUE
-0.678118044976145,0.51805638987571,FALSE
0.475862954277545,-0.9706024765037,FALSE
0.03314822120592,-0.0557653177529573,FALSE
0.953622085042298,-0.182159851770848,FALSE
-0.0332215083763003,0.0091397468931973,FALSE
-0.70885158656165,0.384307586122304,FALSE
-0.816422426141798,-0.0189324533566833,FALSE
-0.665732610505074,-0.726090074051172,FALSE
0.158561572898179,0.665875115431845,TRUE
0.577239639125764,0.245431718882173,TRUE
-0.590465777087957,0.333366418723017,TRUE
0.544752802234143,0.429988162592053,TRUE
0.683431195560843,0.184823433868587,TRUE
0.172843552194536,0.671584409661591,TRUE
-0.789262879174203,0.321082504000515,FALSE
-0.793311679270118,0.784863066393882,FALSE
-0.763606098946184,-0.442098439671099,FALSE
-0.219875193666667,0.80577314645052,FALSE
0.474397835787386,-0.0453835846856236,FALSE
-0.147813973017037,0.567914962768555,TRUE
-0.322135982569307,-0.745920719578862,FALSE
-0.0828769914805889,-0.803933020215482,FALSE
0.498509020078927,-0.0956097887828946,FALSE
0.543815878219903,-0.813165497966111,FALSE
-0.0523720583878458,-0.621510847005993,TRUE
-0.150887325871736,0.735787804704159,FALSE
-0.519419655203819,0.0117742796428502,FALSE
0.408953566104174,-0.132317551411688,FALSE
-0.769825526978821,0.0368268247693777,FALSE
-0.291490714531392,-0.465715054422617,FALSE
0.408428305760026,-0.787553309928626,FALSE
-0.45809532282874,-0.725656991358846,FALSE
-0.662787895649672,0.372962749097496,FALSE
0.222176888491958,0.218960842583328,FALSE
-0.312680574133992,-0.950913817156106,FALSE
0.793497584294528,0.782364608254284,FALSE
-0.469421245157719,-0.291914387606084,FALSE
0.991325290873647,0.818161682691425,FALSE
0.0328897978179157,0.790802336763591,FALSE
0.150277711451054,0.561730462126434,FALSE
0.236809997819364,-0.998265455011278,FALSE
0.229823851957917,-0.629042293410748,TRUE
-0.778392778709531,-0.669595065526664,FALSE
-0.34665232617408,-0.354828617535532,FALSE
0.10561751993373,0.910705997608602,FALSE
-0.957523567136377,0.955521158408374,FALSE
0.197281559929252,0.630272678099573,TRUE
-0.0518514886498451,0.985265414696187,FALSE
-0.280582499690354,-0.667136044241488,TRUE
0.839680889155716,0.372828527353704,FALSE
-0.631781415548176,-0.605653676670045,FALSE
-0.282040718942881,-0.67078509926796,FALSE
0.705846284516156,0.973403783515096,FALSE
0.31435611192137,0.163488448597491,FALSE
0.227310332469642,0.943654782138765,FALSE
0.269427067600191,0.550168273504823,TRUE
0.44503391161561,0.67203913629055,FALSE
0.58998448215425,0.949326812755316,FALSE
0.0437560458667576,0.825841438025236,FALSE
0.371994462795556,-0.170160531066358,FALSE
0.494769888930023,0.037802716717124,FALSE
-0.814108475577086,-0.439748026896268,FALSE
-0.98745057778433,-0.0447661457583308,FALSE
-0.531381053850055,0.0786496489308774,FALSE
-0.494965243618935,0.19313935469836,FALSE
0.0435059759765863,-0.782398918177933,FALSE
0.350880444515496,0.229944013990462,FALSE
0.583674928639084,-0.280149783939123,TRUE
-0.408867789432406,-0.684537215158343,FALSE
-0.387556958477944,-0.967454264871776,FALSE
0.241599566303194,0.937730716541409,FALSE
-0.789126254618168,-0.792816835455596,FALSE
-0.947614572476596,-0.735141711775213,FALSE
-0.535779753699899,-0.877604561857879,FALSE
-0.380729584023356,-0.419241808820516,FALSE
0.0424101939424872,-0.265997116919607,FALSE
0.405920878984034,-0.597874420229346,TRUE
-0.239963863510638,0.322186427656561,FALSE
0.682782302610576,-0.255581324454397,FALSE
-0.0750528336502612,-0.768009238410741,FALSE
-0.488688627257943,-0.833362969569862,FALSE
0.680563966277987,-0.855566670652479,FALSE
-0.624260029755533,-0.690335012041032,FALSE
0.0754507491365075,0.572142501361668,FALSE
-0.256354451179504,-0.484146157279611,FALSE
-0.52292149560526,0.315026200842112,TRUE
-0.292856202926487,0.11183027504012,FALSE
-0.959556918591261,-0.713698235340416,FALSE
-0.648888562340289,-0.913506572134793,FALSE
-0.879058622289449,0.924788385163993,FALSE
0.935983075294644,0.708305863197893,FALSE
0.18027774663642,-0.468478298746049,FALSE
0.940932044759393,-0.829748999327421,FALSE
0.28546782489866,-0.307937576435506,FALSE
-0.584250674583018,-0.90048936009407,FALSE
-0.831072075292468,-0.882160604000092,FALSE
-0.358847409021109,0.955086589790881,FALSE
-0.406809119973332,-0.365011922083795,FALSE
-0.700877773109823,0.423863630276173,FALSE
0.829266866203398,-0.617789334151894,FALSE
-0.371543315239251,-0.708132630679756,FALSE
0.194576513022184,-0.734401590190828,FALSE
-0.519131347537041,0.38378556445241,TRUE
-0.410722270607948,-0.241725711151958,FALSE
0.0360993617214262,0.513716695830226,FALSE
-0.416682177688926,-0.721252454444766,FALSE
-0.253874554764479,-0.961469427682459,FALSE
-0.296486172825098,0.647500268183649,TRUE
0.551617093384266,-0.412876735441387,TRUE
-0.737142443656921,0.66409077309072,FALSE
0.949716134928167,-0.228713678661734,FALSE
-0.743117660284042,-0.987806722056121,FALSE
-0.916704164352268,0.00687507539987564,FALSE
0.10591713199392,-0.699170912150294,TRUE
0.552507737651467,-0.410490782931447,TRUE
-0.565105867106467,-0.957507982850075,FALSE
-0.813045056536794,0.119645109400153,FALSE
-0.873200053814799,-0.771958374418318,FALSE
0.454486962407827,-0.330752610694617,FALSE
-0.430552148725837,0.36121923243627,FALSE
0.542002352420241,-0.15124441171065,FALSE
-0.0419691605493426,-0.112514401320368,FALSE
-0.380904375109822,0.263498660642654,FALSE
-0.39626895589754,-0.668809288181365,FALSE
-0.964460310526192,0.700494000688195,FALSE
-0.823310433421284,-0.489604134112597,FALSE
0.313430736772716,-0.450498855207115,FALSE
-0.885678682476282,-0.922783056274056,FALSE
0.880341657903045,0.776210109237581,FALSE
0.888353297486901,-0.0513861514627934,FALSE
0.142057814635336,-0.320817657746375,FALSE
-0.735869244206697,0.295664722565562,FALSE
0.742254735436291,0.921348338481039,FALSE
-0.388556890655309,0.796204837039113,FALSE
-0.61556243756786,-0.590456678997725,FALSE
-0.523928788956255,0.962357267271727,FALSE
0.672237952239811,-0.0894373138435185,TRUE
-0.919173965696245,-0.354692345950752,FALSE
-0.34599781408906,0.5668337745592,TRUE
0.563073297962546,-0.210708066821098,TRUE
-0.157510746270418,0.963429545518011,FALSE
0.639179434627295,0.0284495926462114,TRUE
-0.882148102391511,0.539232230279595,FALSE
-0.650880680885166,-0.853778354357928,FALSE
0.460939797572792,-0.714971663895994,FALSE
-0.26488522766158,0.336762389168143,FALSE
-0.807698375079781,0.118174873292446,FALSE
0.198899526149035,0.330125148408115,FALSE
0.760478507727385,0.393019830808043,FALSE
-0.198124410584569,0.86465508909896,FALSE
-0.437497914303094,-0.829299201257527,FALSE
-0.985050191171467,0.0716668572276831,FALSE
0.760558280628175,0.656022067647427,FALSE
-0.14351523341611,0.0331896357238293,FALSE
-0.0513937221840024,-0.0596157959662378,FALSE
0.997915454208851,0.2468430865556,FALSE
0.0153624098747969,0.674976755864918,TRUE
-0.533480814658105,0.316759817767888,TRUE
-0.889725980348885,-0.980540773831308,FALSE
0.425587590783834,0.499948069918901,TRUE
0.895289815496653,0.921376795042306,FALSE
-0.56628438597545,-0.553736669011414,FALSE
-0.80362486327067,0.422091029118747,FALSE
-0.583930602762848,0.326353018637747,TRUE
0.0805222084745765,0.622134046629071,TRUE
0.0585073963738978,-0.276273303199559,FALSE
0.0714695802889764,-0.56412300048396,FALSE
0.253971417900175,-0.807968261186033,FALSE
-0.529817056842148,0.924470816738904,FALSE
0.0158755914308131,-0.0739934551529586,FALSE
-0.396725808270276,-0.13932580454275,FALSE
0.0614372175186872,-0.24418699927628,FALSE
-0.172352575697005,0.0524489767849445,FALSE
-0.859264821745455,0.773943999316543,FALSE
-0.152046503964812,-0.629795143380761,TRUE
0.733769769314677,0.584316969383508,FALSE
-0.0971382986754179,-0.263343820814043,FALSE
0.15120009239763,0.653216095641255,TRUE
-0.174090170767158,0.161675324197859,FALSE
-0.484290787018836,-0.924904910847545,FALSE
-0.243021439760923,-0.34303033631295,FALSE
-0.521930400747806,0.960289757698774,FALSE
0.287630145438015,-0.793047540355474,FALSE
0.729331978596747,0.437514701858163,FALSE
0.0382297825999558,-0.512775333132595,FALSE
-0.235941568855196,0.669768161140382,TRUE
-0.23919402109459,0.415851431898773,FALSE
0.0393338748253882,0.203069754876196,FALSE
0.961760798003525,0.404374856967479,FALSE
-0.785852371249348,-0.547146804630756,FALSE
-0.0636741742491722,0.732845874503255,FALSE
-0.281655858736485,0.0263091451488435,FALSE
-0.725782006978989,0.921920327004045,FALSE
-0.832562279421836,-0.889036303386092,FALSE
0.00465877959504724,-0.821380934678018,FALSE
-0.0309954509139061,-0.469556030351669,FALSE
-0.312620979733765,-0.658122403547168,FALSE
-0.943387005943805,0.225651435088366,FALSE
0.261243434157223,0.39415795635432,FALSE
0.0196824497543275,-0.440397083293647,FALSE
-0.237245112657547,0.735418754629791,FALSE
0.176776506472379,-0.968832399696112,FALSE
-0.889783608727157,-0.63050212431699,FALSE
0.88876601215452,-0.645305577199906,FALSE
-0.821465915068984,-0.443359055090696,FALSE
-0.456964854151011,-0.301376892253757,FALSE
0.803478348534554,-0.834896192420274,FALSE
0.715611796826124,0.43972879787907,FALSE
-0.279142433777452,0.774288535583764,FALSE
0.439022480044514,-0.378281430341303,FALSE
-0.63598967762664,0.0882189860567451,TRUE
-0.285506980959326,-0.802856274414808,FALSE
-0.566308436449617,-0.123562436085194,FALSE
-0.00893244333565235,0.25072703557089,FALSE
-0.399650051258504,0.109412750694901,FALSE
-0.7411341490224,-0.733579228166491,FALSE
0.136035953182727,0.947590349707752,FALSE
-0.0168275977484882,-0.948620194103569,FALSE
0.643227191176265,0.112752221059054,TRUE
-0.0866222963668406,-0.806712475605309,FALSE
0.95852252934128,-0.741089649498463,FALSE
0.703849606681615,0.627851385157555,FALSE
-0.86535097938031,0.682174410205334,FALSE
-0.453638473059982,0.0253467531874776,FALSE
0.578563016373664,0.602830276824534,FALSE
-0.979245981667191,-0.432294080965221,FALSE
0.493555448018014,0.173315785359591,FALSE
-0.327566232066602,-0.126761463005096,FALSE
0.562569853849709,0.192668841220438,TRUE
-0.0815350622870028,0.583151752129197,TRUE
-0.0722084082663059,-0.950994917191565,FALSE
0.792994214687496,-0.715562530327588,FALSE
-0.296582034323364,-0.641848261002451,TRUE
-0.423912995494902,0.316411023959517,FALSE
-0.539661829359829,0.420886188745499,TRUE
-0.627982604317367,0.936795853078365,FALSE
-0.8723866622895,0.8107406985946,FALSE
-0.205095610115677,-0.564865557942539,TRUE
0.187113102991134,0.451665805187076,FALSE
0.102309644687921,0.315392029937357,FALSE
-0.0750108994543552,0.549641355406493,FALSE
-0.148075276520103,-0.767861947417259,FALSE
0.973921622615308,0.717423425521702,FALSE
-0.807757893577218,-0.472700078506023,FALSE
0.816014716401696,0.936481811571866,FALSE
-0.407570387702435,-0.360730990767479,FALSE
0.467034232337028,-0.699062721803784,FALSE
0.611506147310138,-0.971120396163315,FALSE
0.560239959508181,-0.515256050042808,FALSE
-0.0128295151516795,0.687305830419064,TRUE
-0.761799576692283,0.064428782556206,FALSE
0.219145519193262,0.699369270354509,FALSE
0.505775154102594,0.516060684341937,TRUE
-0.110239871777594,-0.262266483157873,FALSE
-0.434559958521277,-0.897740112617612,FALSE
-0.349693454336375,0.795729401521385,FALSE
-0.0411175452172756,0.23287450009957,FALSE
0.385552582796663,-0.0156818237155676,FALSE
0.0540257105603814,0.189397652167827,FALSE
-0.657921959180385,0.880906563717872,FALSE
0.403304904233664,-0.834086665417999,FALSE
0.585833562538028,0.123559159692377,TRUE
0.314712958410382,0.00926542654633522,FALSE
-0.974124036729336,0.723429832141846,FALSE
-0.175262182485312,0.616420673206449,TRUE
0.908348154276609,-0.191754753701389,FALSE
0.097470794338733,-0.616624595131725,TRUE
-0.25423755357042,0.34705192130059,FALSE
-0.621948016807437,0.74530189903453,FALSE
0.989590933080763,0.657016462180763,FALSE
0.239696386270225,-0.802898317575455,FALSE
-0.878117272164673,-0.366817211266607,FALSE
0.736989954952151,-0.509649327024817,FALSE
0.746719687711447,-0.282697736285627,FALSE
0.679094671737403,0.979925324209034,FALSE
0.581329164095223,-0.208375331480056,TRUE
-0.143956105690449,-0.997347246855497,FALSE
0.760140990372747,0.261562720872462,FALSE
-0.844769605901092,-0.959145359229296,FALSE
0.558828505221754,-0.5366919208318,FALSE
0.384720528963953,0.927419092040509,FALSE
-0.168601678684354,0.0824278332293034,FALSE
-0.650426563806832,-0.0330656147561967,TRUE
0.0937086567282677,0.145684313494712,FALSE
-0.623425187543035,-0.710822552442551,FALSE
-0.0519276461564004,0.488591778092086,FALSE
-0.787624838296324,0.295212155673653,FALSE
0.908572403714061,-0.00139287672936916,FALSE
-0.849826735444367,-0.414835377130657,FALSE
-0.124160466715693,0.0946613731794059,FALSE
-0.866702260449529,0.149772963020951,FALSE
-0.490248070564121,-0.536824630107731,FALSE
0.420065409038216,-0.326915436889976,FALSE
-0.226894836407155,0.699174272827804,FALSE
0.954791259020567,-0.748066781554371,FALSE
0.514905906282365,-0.135797439608723,FALSE
-0.41771445190534,-0.159288198687136,FALSE
-0.960296131204814,0.843125898391008,FALSE
-0.877382608596236,-0.392716220580041,FALSE
-0.836913592647761,0.303805151954293,FALSE
-0.61612905189395,0.485560100991279,FALSE
0.60384867945686,0.976047833450139,FALSE
0.306220659520477,-0.963474677875638,FALSE
0.195921862497926,0.117976538836956,FALSE
-0.222273446619511,-0.443509045056999,FALSE
